,State-Station,Date,Max Temp,Rain
99,NT-Darwin Airport ,2019-06,31.023333333333326,0.0
100,NT-Darwin Airport ,2019-07,31.312903225806448,0.0
101,NT-Darwin Airport ,2019-08,31.970967741935482,0.0064516129032258064
102,NT-Darwin Airport ,2019-09,32.71666666666666,0.0
103,NT-Darwin Airport ,2019-10,34.31290322580646,0.6516129032258065
104,NT-Darwin Airport ,2019-11,34.489999999999995,2.906666666666667
105,NT-Darwin Airport ,2019-12,35.26129032258064,1.8903225806451616
106,NT-Darwin Airport ,2020-01,32.83548387096774,12.980645161290324
107,NT-Darwin Airport ,2020-02,33.37241379310345,7.427586206896551
108,NT-Darwin Airport ,2020-03,33.17741935483871,8.735483870967743
109,NT-Darwin Airport ,2020-04,33.68,4.180000000000001
110,NT-Darwin Airport ,2020-05,32.09032258064516,0.03870967741935485
111,NT-Darwin Airport ,2020-06,32.400000000000006,0.037037037037037035
112,NT-Tennant Creek Airport ,2019-05,28.22666666666667,0.3533333333333333
113,NT-Tennant Creek Airport ,2019-06,24.49615384615385,0.0
114,NT-Tennant Creek Airport ,2019-07,26.306896551724133,0.0
115,NT-Tennant Creek Airport ,2019-08,26.47241379310345,0.0
116,NT-Tennant Creek Airport ,2019-09,32.51153846153846,0.007692307692307693
117,NT-Tennant Creek Airport ,2019-10,36.909677419354836,0.025806451612903226
118,NT-Tennant Creek Airport ,2019-11,38.88518518518518,0.04444444444444445
119,NT-Tennant Creek Airport ,2019-12,41.39677419354838,1.0
120,NT-Tennant Creek Airport ,2020-01,38.4258064516129,2.135483870967742
121,NT-Tennant Creek Airport ,2020-02,37.69285714285714,5.7142857142857135
122,NT-Tennant Creek Airport ,2020-03,35.103448275862064,3.6689655172413795
123,NT-Tennant Creek Airport ,2020-04,34.726666666666674,0.13333333333333333
124,NT-Tennant Creek Airport ,2020-05,26.24333333333333,0.22000000000000003
125,NT-Tennant Creek Airport ,2020-06,26.305,0.0
126,QLD-Brisbane ,2019-05,24.877419354838707,0.8193548387096774
127,QLD-Brisbane ,2019-06,22.937931034482755,1.420689655172414
128,QLD-Brisbane ,2019-07,23.46451612903226,0.4645161290322581
129,QLD-Brisbane ,2019-08,24.090322580645164,0.1032258064516129
130,QLD-Brisbane ,2019-09,27.403333333333332,0.2933333333333333
131,QLD-Brisbane ,2019-10,26.764516129032266,1.7741935483870968
132,QLD-Brisbane ,2019-11,30.58333333333333,0.32000000000000006
133,QLD-Brisbane ,2019-12,31.89032258064516,6.703225806451612
134,QLD-Brisbane ,2020-01,30.81034482758621,5.710344827586207
135,QLD-Brisbane ,2020-02,29.87241379310345,12.613793103448277
136,QLD-Brisbane ,2020-03,28.27142857142857,0.9428571428571428
137,QLD-Brisbane ,2020-04,28.655172413793103,0.1793103448275862
138,QLD-Brisbane ,2020-05,24.035483870967738,0.39354838709677425
139,QLD-Brisbane ,2020-06,22.907999999999998,1.6159999999999997
140,QLD-Cairns Aero ,2019-05,28.09310344827586,2.772413793103449
141,QLD-Cairns Aero ,2019-06,26.11,1.2533333333333334
142,QLD-Cairns Aero ,2019-07,26.041935483870972,1.1935483870967742
143,QLD-Cairns Aero ,2019-08,27.02258064516129,0.8709677419354838
144,QLD-Cairns Aero ,2019-09,29.148275862068964,0.034482758620689655
145,QLD-Cairns Aero ,2019-10,29.672413793103445,2.3793103448275867
146,QLD-Cairns Aero ,2019-11,31.776000000000007,0.024000000000000004
147,QLD-Cairns Aero ,2019-12,32.27666666666667,2.32
148,QLD-Cairns Aero ,2020-01,32.225806451612904,17.2
149,QLD-Cairns Aero ,2020-02,33.53214285714285,10.435714285714285
150,QLD-Cairns Aero ,2020-03,31.319354838709682,4.335483870967742
151,QLD-Cairns Aero ,2020-04,30.739999999999995,1.793333333333333
152,QLD-Cairns Aero ,2020-05,27.503333333333337,5.046666666666667
153,QLD-Cairns Aero ,2020-06,27.084,1.496
154,QLD-Gold Coast Seaway ,2019-05,24.46129032258065,1.7161290322580647
155,QLD-Gold Coast Seaway ,2019-06,21.993333333333332,3.3400000000000003
156,QLD-Gold Coast Seaway ,2019-07,22.440000000000005,0.7533333333333333
157,QLD-Gold Coast Seaway ,2019-08,22.922580645161283,0.2064516129032258
158,QLD-Gold Coast Seaway ,2019-09,24.767857142857146,0.32142857142857145
159,QLD-Gold Coast Seaway ,2019-10,24.72352941176471,1.4588235294117646
160,QLD-Gold Coast Seaway ,2019-11,27.577777777777772,0.0
161,QLD-Gold Coast Seaway ,2019-12,28.835483870967746,4.70967741935484
162,QLD-Gold Coast Seaway ,2020-01,29.379310344827587,12.931034482758623
163,QLD-Gold Coast Seaway ,2020-02,28.56896551724138,21.7448275862069
164,QLD-Gold Coast Seaway ,2020-03,28.161290322580644,3.9225806451612897
165,QLD-Gold Coast Seaway ,2020-04,27.39333333333333,0.8999999999999999
166,QLD-Gold Coast Seaway ,2020-05,23.42258064516129,0.8129032258064516
167,QLD-Gold Coast Seaway ,2020-06,22.05454545454545,2.463636363636364
168,QLD-Townsville Aero ,2019-05,28.367741935483874,0.6516129032258065
169,QLD-Townsville Aero ,2019-06,25.903448275862072,0.4896551724137931
170,QLD-Townsville Aero ,2019-07,25.903225806451605,0.45806451612903226
171,QLD-Townsville Aero ,2019-08,26.922580645161286,0.012903225806451613
172,QLD-Townsville Aero ,2019-09,28.66333333333333,0.0
173,QLD-Townsville Aero ,2019-10,30.43870967741936,0.04516129032258064
174,QLD-Townsville Aero ,2019-11,31.576666666666664,0.060000000000000005
175,QLD-Townsville Aero ,2019-12,33.39354838709677,0.09677419354838711
176,QLD-Townsville Aero ,2020-01,32.96785714285714,9.450000000000001
177,QLD-Townsville Aero ,2020-02,33.37586206896551,9.841379310344829
178,QLD-Townsville Aero ,2020-03,31.322580645161295,3.335483870967743
179,QLD-Townsville Aero ,2020-04,31.236666666666668,0.37333333333333335
180,QLD-Townsville Aero ,2020-05,26.8,2.496774193548388
181,QLD-Townsville Aero ,2020-06,26.75,0.7166666666666665
182,SA-Adelaide (Kent Town) ,2019-05,18.877419354838715,2.8193548387096765
183,SA-Adelaide (Kent Town) ,2019-06,16.253333333333334,2.7533333333333334
184,SA-Adelaide (Kent Town) ,2019-07,16.419354838709673,1.2645161290322582
185,SA-Adelaide (Kent Town) ,2019-08,15.496551724137932,1.744827586206897
186,SA-Adelaide (Kent Town) ,2019-09,19.61379310344827,1.6620689655172411
187,SA-Adelaide (Kent Town) ,2019-10,24.55806451612904,0.6
188,SA-Adelaide (Kent Town) ,2019-11,24.113333333333333,0.5133333333333333
189,SA-Adelaide (Kent Town) ,2019-12,31.545161290322586,0.30322580645161284
190,SA-Adelaide (Kent Town) ,2020-01,29.622580645161296,0.7161290322580645
191,SA-Adelaide (Kent Town) ,2020-02,26.799999999999994,1.5310344827586204
192,SA-Adelaide (Kent Town) ,2020-03,26.00322580645161,0.14838709677419357
193,SA-Adelaide (Kent Town) ,2020-04,21.726666666666667,3.1400000000000006
194,SA-Adelaide (Kent Town) ,2020-05,17.654838709677417,1.72258064516129
195,SA-Adelaide (Kent Town) ,2020-06,15.847826086956522,2.6260869565217395
196,SA-Mount Gambier Aero ,2019-05,16.393103448275866,4.13103448275862
197,SA-Mount Gambier Aero ,2019-06,14.442857142857141,2.5142857142857147
198,SA-Mount Gambier Aero ,2019-07,14.155555555555553,4.148148148148148
199,SA-Mount Gambier Aero ,2019-08,13.882142857142856,2.3285714285714287
200,SA-Mount Gambier Aero ,2019-09,15.145833333333336,2.1999999999999997
201,SA-Mount Gambier Aero ,2019-10,20.07,1.36
202,SA-Mount Gambier Aero ,2019-11,18.789999999999996,2.1933333333333334
203,SA-Mount Gambier Aero ,2019-12,25.687096774193538,0.44516129032258067
204,SA-Mount Gambier Aero ,2020-01,26.316129032258058,0.8774193548387097
205,SA-Mount Gambier Aero ,2020-02,23.700000000000006,3.0785714285714283
206,SA-Mount Gambier Aero ,2020-03,23.470967741935482,0.37419354838709656
207,SA-Mount Gambier Aero ,2020-04,18.762068965517237,1.8275862068965518
208,SA-Mount Gambier Aero ,2020-05,15.625806451612902,3.290322580645161
209,SA-Mount Gambier Aero ,2020-06,14.08076923076923,3.7846153846153845
210,SA-North Shields (Port Lincoln AWS) ,2019-05,18.60666666666667,2.520000000000002
211,SA-North Shields (Port Lincoln AWS) ,2019-06,16.39666666666667,1.6333333333333333
212,SA-North Shields (Port Lincoln AWS) ,2019-07,16.270967741935486,0.7483870967741936
213,SA-North Shields (Port Lincoln AWS) ,2019-08,16.177419354838708,1.2000000000000004
214,SA-North Shields (Port Lincoln AWS) ,2019-09,18.610714285714288,1.107142857142857
215,SA-North Shields (Port Lincoln AWS) ,2019-10,23.106666666666666,0.5333333333333333
216,SA-North Shields (Port Lincoln AWS) ,2019-11,24.074999999999996,0.5571428571428572
217,SA-North Shields (Port Lincoln AWS) ,2019-12,27.522580645161288,0.2129032258064516
218,SA-North Shields (Port Lincoln AWS) ,2020-01,26.50322580645161,0.3741935483870968
219,SA-North Shields (Port Lincoln AWS) ,2020-02,24.82758620689655,0.2
220,SA-North Shields (Port Lincoln AWS) ,2020-03,24.56129032258064,0.22580645161290322
221,SA-North Shields (Port Lincoln AWS) ,2020-04,22.293333333333333,2.4200000000000004
222,SA-North Shields (Port Lincoln AWS) ,2020-05,17.970967741935482,1.7870967741935488
223,SA-North Shields (Port Lincoln AWS) ,2020-06,16.303999999999995,1.936
224,SA-Renmark Aero ,2019-05,20.748387096774195,0.4193548387096774
225,SA-Renmark Aero ,2019-06,16.96333333333333,0.6733333333333333
226,SA-Renmark Aero ,2019-07,17.5741935483871,0.4258064516129031
227,SA-Renmark Aero ,2019-08,17.68387096774193,0.16129032258064516
228,SA-Renmark Aero ,2019-09,22.490000000000002,0.47333333333333333
229,SA-Renmark Aero ,2019-10,27.164516129032254,0.05806451612903226
230,SA-Renmark Aero ,2019-11,27.966666666666665,0.8466666666666666
231,SA-Renmark Aero ,2019-12,33.59285714285714,0.08571428571428572
232,SA-Renmark Aero ,2020-01,32.42903225806452,0.3419354838709677
233,SA-Renmark Aero ,2020-02,30.151724137931033,0.5241379310344827
234,SA-Renmark Aero ,2020-03,27.73225806451613,0.5612903225806452
235,SA-Renmark Aero ,2020-04,22.626666666666665,1.5799999999999998
236,SA-Renmark Aero ,2020-05,18.496774193548386,0.21935483870967742
237,SA-Renmark Aero ,2020-06,16.692307692307693,0.4923076923076923
238,TAS-Devonport Airport ,2019-05,15.725806451612907,1.770967741935484
239,TAS-Devonport Airport ,2019-06,13.630000000000003,3.18
240,TAS-Devonport Airport ,2019-07,13.316129032258063,2.5096774193548392
241,TAS-Devonport Airport ,2019-08,13.16451612903226,1.2548387096774196
242,TAS-Devonport Airport ,2019-09,14.54,1.7866666666666666
243,TAS-Devonport Airport ,2019-10,16.49032258064516,0.3709677419354839
244,TAS-Devonport Airport ,2019-11,17.79666666666667,1.4600000000000002
245,TAS-Devonport Airport ,2019-12,20.51612903225806,0.41935483870967744
246,TAS-Devonport Airport ,2020-01,21.877419354838707,1.1580645161290322
247,TAS-Devonport Airport ,2020-02,21.662068965517243,1.3724137931034481
248,TAS-Devonport Airport ,2020-03,19.583870967741937,3.2870967741935484
249,TAS-Devonport Airport ,2020-04,16.866666666666667,3.593333333333333
250,TAS-Devonport Airport ,2020-05,14.845161290322583,1.6516129032258065
251,TAS-Devonport Airport ,2020-06,13.674074074074069,1.4666666666666668
252,TAS-Hobart (Ellerslie Road) ,2019-05,15.727586206896548,0.8068965517241379
253,TAS-Hobart (Ellerslie Road) ,2019-06,13.553333333333333,0.6466666666666666
254,TAS-Hobart (Ellerslie Road) ,2019-07,13.490322580645161,1.503225806451613
255,TAS-Hobart (Ellerslie Road) ,2019-08,13.738709677419354,3.2322580645161287
256,TAS-Hobart (Ellerslie Road) ,2019-09,16.772413793103446,1.1931034482758625
257,TAS-Hobart (Ellerslie Road) ,2019-10,18.83548387096774,0.5677419354838709
258,TAS-Hobart (Ellerslie Road) ,2019-11,20.190000000000005,1.3599999999999999
259,TAS-Hobart (Ellerslie Road) ,2019-12,21.841935483870966,0.5161290322580645
260,TAS-Hobart (Ellerslie Road) ,2020-01,24.348387096774193,1.0838709677419356
261,TAS-Hobart (Ellerslie Road) ,2020-02,20.810344827586206,0.5448275862068965
262,TAS-Hobart (Ellerslie Road) ,2020-03,19.85,2.4000000000000004
263,TAS-Hobart (Ellerslie Road) ,2020-04,17.276666666666667,2.6
264,TAS-Hobart (Ellerslie Road) ,2020-05,15.461290322580645,0.5096774193548387
